福建地方,#genre#
黑龙江卫视 8M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225940/index.m3u8
四川卫视 7M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221227006/index.m3u8
厦门卫视 3.5M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221226781/index.m3u8
厦门1 3.5M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221226814/index.m3u8
厦门2 3.5M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221226777/index.m3u8
厦门3 3.5M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221226760/index.m3u8
厦门4 3.5M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221226764/index.m3u8
宁德2 3.5M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221226635/index.m3u8
黑莓动画 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225878/index.m3u8
黑莓电影 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225891/index.m3u8
黑莓电竞 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225894/index.m3u8
黑莓电竞 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221226676/index.m3u8
黑莓电竞 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221226680/index.m3u8
NewTV中国功夫 2.5M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225896/index.m3u8
NewTV健康有约 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225883/index.m3u8
NewTV军事评论 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225890/index.m3u8
NewTV军旅剧场 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225887/index.m3u8
NewTV动作电影 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225879/index.m3u8
NewTV古装剧场 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225880/index.m3u8
NewTV家庭剧场 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225882/index.m3u8
NewTV惊悚悬疑 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225885/index.m3u8
NewTV搏击 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225895/index.m3u8
NewTV潮妈辣婆 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221226107/index.m3u8
NewTV炫舞未来 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221226699/index.m3u8
NewTV爱情喜剧 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225877/index.m3u8
NewTV精品体育 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225886/index.m3u8
NewTV精品大剧 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225889/index.m3u8
NewTV精品纪录 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225888/index.m3u8
NewTV超级体育 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225803/index.m3u8
NewTV超级体育 8M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225925/index.m3u8
NewTV超级电影 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225804/index.m3u8
NewTV超级电影 8M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225926/index.m3u8
NewTV超级电视剧 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225806/index.m3u8
NewTV超级电视剧 8M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225928/index.m3u8
NewTV超级综艺 4M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225801/index.m3u8
NewTV超级综艺 8M1080,http://39.135.225.5:18890/PLTV/88888888/224/3221225924/index.m3u8
